Gene1	Gene2	Gene1_name	Gene2_name	Family_ID	Chromosome	Distance_bp	Gene1_Start	Gene2_Start	Strand1	Strand2	Same_Orientation
KRG93791	KRG93796	GLYMA_19G041600	GLYMA_19G0419001	219	19	71222	6043498	6114720	-	+	False
KRG93792	KRG93793	GLYMA_19G041700	GLYMA_19G041800	219	19	16523	6076238	6092761	-	+	False
KRG93792	KRG93794	GLYMA_19G041700	GLYMA_19G0419002	219	19	32919	6076238	6109157	-	+	False
KRG93792	KRG93795	GLYMA_19G041700	GLYMA_19G0419003	219	19	36282	6076238	6112520	-	+	False
KRG93792	KRG93796	GLYMA_19G041700	GLYMA_19G0419001	219	19	38482	6076238	6114720	-	+	False
KRG93793	KRG93794	GLYMA_19G041800	GLYMA_19G0419002	219	19	16396	6092761	6109157	+	+	True
KRG93793	KRG93795	GLYMA_19G041800	GLYMA_19G0419003	219	19	19759	6092761	6112520	+	+	True
KRG93793	KRG93796	GLYMA_19G041800	GLYMA_19G0419001	219	19	21959	6092761	6114720	+	+	True
KRG93794	KRG93795	GLYMA_19G0419002	GLYMA_19G0419003	219	19	3363	6109157	6112520	+	+	True
KRG93794	KRG93796	GLYMA_19G0419002	GLYMA_19G0419001	219	19	5563	6109157	6114720	+	+	True
KRG93795	KRG93796	GLYMA_19G0419003	GLYMA_19G0419001	219	19	2200	6112520	6114720	+	+	True
KRH21832	KRH21834	GLYMA_13G261700	GLYMA_13G261800	220	13	15315	36553556	36568871	-	+	False
KRH21832	KRH21836	GLYMA_13G261700	GLYMA_13G262000	220	13	25704	36553556	36579260	-	-	True
KRH21832	KRH21837	GLYMA_13G261700	GLYMA_13G262100	220	13	32552	36553556	36586108	-	-	True
KRH21834	KRH21836	GLYMA_13G261800	GLYMA_13G262000	220	13	10389	36568871	36579260	+	-	False
KRH21834	KRH21837	GLYMA_13G261800	GLYMA_13G262100	220	13	17237	36568871	36586108	+	-	False
KRH21836	KRH21837	GLYMA_13G262000	GLYMA_13G262100	220	13	6848	36579260	36586108	-	-	True
KRH13491	KRH13493	GLYMA_15G243200	GLYMA_15G243300	220	15	22181	46429739	46451920	+	+	True
KRH13491	KRH13497	GLYMA_15G243200	GLYMA_15G243400	220	15	30533	46429739	46460272	+	+	True
KRH13493	KRH13497	GLYMA_15G243300	GLYMA_15G243400	220	15	8352	46451920	46460272	+	+	True
KRH13493	KRH13506	GLYMA_15G243300	GLYMA_15G244200	220	15	99214	46451920	46551134	+	-	False
KRH13497	KRH13506	GLYMA_15G243400	GLYMA_15G244200	220	15	90862	46460272	46551134	+	-	False
KRH13497	KRH13507	GLYMA_15G243400	GLYMA_15G244300	220	15	98061	46460272	46558333	+	-	False
KRH13506	KRH13507	GLYMA_15G244200	GLYMA_15G244300	220	15	7199	46551134	46558333	-	-	True
KRH13506	KRH13514	GLYMA_15G244200	GLYMA_15G245000	220	15	82230	46551134	46633364	-	-	True
KRH13506	KRH13515	GLYMA_15G244200	GLYMA_15G245100	220	15	95872	46551134	46647006	-	-	True
KRH13507	KRH13514	GLYMA_15G244300	GLYMA_15G245000	220	15	75031	46558333	46633364	-	-	True
KRH13507	KRH13515	GLYMA_15G244300	GLYMA_15G245100	220	15	88673	46558333	46647006	-	-	True
KRH13514	KRH13515	GLYMA_15G245000	GLYMA_15G245100	220	15	13642	46633364	46647006	-	-	True
KRH13514	KRH13517	GLYMA_15G245000	GLYMA_15G245300	220	15	50149	46633364	46683513	-	-	True
KRH13515	KRH13517	GLYMA_15G245100	GLYMA_15G245300	220	15	36507	46647006	46683513	-	-	True
KRH55057	KRH55058	GLYMA_06G227300	GLYMA_06G227400	220	6	11543	34434538	34446081	-	-	True
KRH21668	KRH21671	GLYMA_13G2528001	GLYMA_13G252900	223	13	5613	35918076	35923689	+	+	True
KRH10673	KRH10675	GLYMA_15G061900	GLYMA_15G062100	223	15	8096	4770579	4778675	-	-	True
KRH38355	KRH38356	GLYMA_09G129900	GLYMA_09G130000	223	9	2746	32448025	32450771	+	+	True
KRH38355	KRH38359	GLYMA_09G129900	GLYMA_09G130300	223	9	18564	32448025	32466589	+	+	True
KRH38356	KRH38359	GLYMA_09G130000	GLYMA_09G130300	223	9	15818	32450771	32466589	+	+	True
KRH16236	KRH16240	GLYMA_14G142300	GLYMA_14G142500	224	14	62373	28661534	28723907	+	+	True
KRH59081	KRH59082	GLYMA_05G164600	GLYMA_05G164700	224	5	5255	35538676	35543931	+	-	False
KRH59081	KRH59083	GLYMA_05G164600	GLYMA_05G164800	224	5	11155	35538676	35549831	+	-	False
KRH59082	KRH59083	GLYMA_05G164700	GLYMA_05G164800	224	5	5900	35543931	35549831	-	-	True
KRH42955	KRH42958	GLYMA_08G122100	GLYMA_08G122200	224	8	5283	9410565	9415848	+	-	False
KRG98355	KRG98356	GLYMA_18G068000	GLYMA_18G068100	225	18	2191	6347631	6349822	+	-	False
KRG98355	KRG98357	GLYMA_18G068000	GLYMA_18G068200	225	18	14660	6347631	6362291	+	-	False
KRG98355	KRG98358	GLYMA_18G068000	GLYMA_18G068300	225	18	34578	6347631	6382209	+	-	False
KRG98355	KRG98362	GLYMA_18G068000	GLYMA_18G068600	225	18	50966	6347631	6398597	+	-	False
KRG98355	KRG98363	GLYMA_18G068000	GLYMA_18G068700	225	18	69377	6347631	6417008	+	+	True
KRG98356	KRG98357	GLYMA_18G068100	GLYMA_18G068200	225	18	12469	6349822	6362291	-	-	True
KRG98356	KRG98358	GLYMA_18G068100	GLYMA_18G068300	225	18	32387	6349822	6382209	-	-	True
KRG98356	KRG98362	GLYMA_18G068100	GLYMA_18G068600	225	18	48775	6349822	6398597	-	-	True
KRG98356	KRG98363	GLYMA_18G068100	GLYMA_18G068700	225	18	67186	6349822	6417008	-	+	False
KRG98357	KRG98358	GLYMA_18G068200	GLYMA_18G068300	225	18	19918	6362291	6382209	-	-	True
KRG98357	KRG98362	GLYMA_18G068200	GLYMA_18G068600	225	18	36306	6362291	6398597	-	-	True
KRG98357	KRG98363	GLYMA_18G068200	GLYMA_18G068700	225	18	54717	6362291	6417008	-	+	False
KRG98357	KRG98370	GLYMA_18G068200	GLYMA_18G069000	225	18	92675	6362291	6454966	-	+	False
KRG98358	KRG98362	GLYMA_18G068300	GLYMA_18G068600	225	18	16388	6382209	6398597	-	-	True
KRG98358	KRG98363	GLYMA_18G068300	GLYMA_18G068700	225	18	34799	6382209	6417008	-	+	False
KRG98358	KRG98370	GLYMA_18G068300	GLYMA_18G069000	225	18	72757	6382209	6454966	-	+	False
KRG98362	KRG98363	GLYMA_18G068600	GLYMA_18G068700	225	18	18411	6398597	6417008	-	+	False
KRG98362	KRG98370	GLYMA_18G068600	GLYMA_18G069000	225	18	56369	6398597	6454966	-	+	False
KRG98362	KRG98372	GLYMA_18G068600	GLYMA_18G069200	225	18	89748	6398597	6488345	-	+	False
KRG98363	KRG98370	GLYMA_18G068700	GLYMA_18G069000	225	18	37958	6417008	6454966	+	+	True
KRG98363	KRG98372	GLYMA_18G068700	GLYMA_18G069200	225	18	71337	6417008	6488345	+	+	True
KRG98363	KRG98374	GLYMA_18G068700	GLYMA_18G069400	225	18	86634	6417008	6503642	+	-	False
KRG98370	KRG98372	GLYMA_18G069000	GLYMA_18G069200	225	18	33379	6454966	6488345	+	+	True
KRG98370	KRG98374	GLYMA_18G069000	GLYMA_18G069400	225	18	48676	6454966	6503642	+	-	False
KRG98370	KRG98375	GLYMA_18G069000	GLYMA_18G069500	225	18	72047	6454966	6527013	+	-	False
KRG98372	KRG98374	GLYMA_18G069200	GLYMA_18G069400	225	18	15297	6488345	6503642	+	-	False
KRG98372	KRG98375	GLYMA_18G069200	GLYMA_18G069500	225	18	38668	6488345	6527013	+	-	False
KRG98372	KRG98378	GLYMA_18G069200	GLYMA_18G069800	225	18	71495	6488345	6559840	+	-	False
KRG98372	KRG98379	GLYMA_18G069200	GLYMA_18G069900	225	18	78706	6488345	6567051	+	-	False
KRG98372	KRG98381	GLYMA_18G069200	GLYMA_18G070100	225	18	86721	6488345	6575066	+	+	True
KRG98372	KRG98382	GLYMA_18G069200	GLYMA_18G070200	225	18	93225	6488345	6581570	+	-	False
KRG98374	KRG98375	GLYMA_18G069400	GLYMA_18G069500	225	18	23371	6503642	6527013	-	-	True
KRG98374	KRG98378	GLYMA_18G069400	GLYMA_18G069800	225	18	56198	6503642	6559840	-	-	True
KRG98374	KRG98379	GLYMA_18G069400	GLYMA_18G069900	225	18	63409	6503642	6567051	-	-	True
KRG98374	KRG98381	GLYMA_18G069400	GLYMA_18G070100	225	18	71424	6503642	6575066	-	+	False
KRG98374	KRG98382	GLYMA_18G069400	GLYMA_18G070200	225	18	77928	6503642	6581570	-	-	True
KRG98375	KRG98378	GLYMA_18G069500	GLYMA_18G069800	225	18	32827	6527013	6559840	-	-	True
KRG98375	KRG98379	GLYMA_18G069500	GLYMA_18G069900	225	18	40038	6527013	6567051	-	-	True
KRG98375	KRG98381	GLYMA_18G069500	GLYMA_18G070100	225	18	48053	6527013	6575066	-	+	False
KRG98375	KRG98382	GLYMA_18G069500	GLYMA_18G070200	225	18	54557	6527013	6581570	-	-	True
KRG98378	KRG98379	GLYMA_18G069800	GLYMA_18G069900	225	18	7211	6559840	6567051	-	-	True
KRG98378	KRG98381	GLYMA_18G069800	GLYMA_18G070100	225	18	15226	6559840	6575066	-	+	False
KRG98378	KRG98382	GLYMA_18G069800	GLYMA_18G070200	225	18	21730	6559840	6581570	-	-	True
KRG98379	KRG98381	GLYMA_18G069900	GLYMA_18G070100	225	18	8015	6567051	6575066	-	+	False
KRG98379	KRG98382	GLYMA_18G069900	GLYMA_18G070200	225	18	14519	6567051	6581570	-	-	True
KRG98381	KRG98382	GLYMA_18G070100	GLYMA_18G070200	225	18	6504	6575066	6581570	+	-	False
KRH11116	KRH11117	GLYMA_15G089900	GLYMA_15G090000	226	15	2065	6920290	6922355	-	-	True
KRH64758	KRH64759	GLYMA_04G2543002	GLYMA_04G2543001	226	4	4474	52099168	52103642	+	+	True
KRH29416	KRH29420	GLYMA_11G115000	GLYMA_11G115100	227	11	5820	8791708	8797528	+	-	False
KRH24438	KRH24439	GLYMA_12G040800	GLYMA_12G040900	227	12	7529	2969694	2977223	+	-	False
KRH60804	KRH60808	GLYMA_04G010500	GLYMA_04G010600	227	4	5905	831456	837361	+	-	False
KRH51499	KRH51503	GLYMA_06G010400	GLYMA_06G010500	227	6	7764	811294	819058	+	-	False
KRH75954	KRH75955	GLYMA_01G120000	GLYMA_01G120100	228	1	19702	41270756	41290458	+	+	True
KRH00296	KRH00298	GLYMA_18G204300	GLYMA_18G204400	228	18	16078	48725617	48741695	+	+	True
KRH00296	KRH00299	GLYMA_18G204300	GLYMA_18G204500	228	18	32105	48725617	48757722	+	+	True
KRH00296	KRH00300	GLYMA_18G204300	GLYMA_18G204600	228	18	50417	48725617	48776034	+	+	True
KRH00298	KRH00299	GLYMA_18G204400	GLYMA_18G204500	228	18	16027	48741695	48757722	+	+	True
KRH00298	KRH00300	GLYMA_18G204400	GLYMA_18G204600	228	18	34339	48741695	48776034	+	+	True
KRH00299	KRH00300	GLYMA_18G204500	GLYMA_18G204600	228	18	18312	48757722	48776034	+	+	True
KRH49422	KRH49426	GLYMA_07G153200	GLYMA_07G153500	228	7	45122	18724041	18769163	+	+	True
KRG88538	KRG88539	GLYMA_U006000	GLYMA_U006100	228	scaffold_164	4637	153	4790	-	-	True
KRH12740	KRH12741	GLYMA_15G191300	GLYMA_15G191400	229	15	569	20686599	20687168	+	+	True
KRH62735	KRH62736	GLYMA_04G127700	GLYMA_04G127800	229	4	2749	17503761	17506510	-	-	True
KRH65359	KRH65361	GLYMA_03G029900	GLYMA_03G030100	230	3	21177	3326523	3347700	-	-	True
KRH65359	KRH65363	GLYMA_03G029900	GLYMA_03G030300	230	3	30103	3326523	3356626	-	-	True
KRH65359	KRH65364	GLYMA_03G029900	GLYMA_03G030400	230	3	45808	3326523	3372331	-	+	False
KRH65361	KRH65363	GLYMA_03G030100	GLYMA_03G030300	230	3	8926	3347700	3356626	-	-	True
KRH65361	KRH65364	GLYMA_03G030100	GLYMA_03G030400	230	3	24631	3347700	3372331	-	+	False
KRH65361	KRH65366	GLYMA_03G030100	GLYMA_03G030600	230	3	79388	3347700	3427088	-	+	False
KRH65363	KRH65364	GLYMA_03G030300	GLYMA_03G030400	230	3	15705	3356626	3372331	-	+	False
KRH65363	KRH65366	GLYMA_03G030300	GLYMA_03G030600	230	3	70462	3356626	3427088	-	+	False
KRH65364	KRH65366	GLYMA_03G030400	GLYMA_03G030600	230	3	54757	3372331	3427088	+	+	True
KRH65364	KRH65369	GLYMA_03G030400	GLYMA_03G030800	230	3	86120	3372331	3458451	+	+	True
KRH65364	KRH65370	GLYMA_03G030400	GLYMA_03G030900	230	3	90319	3372331	3462650	+	-	False
KRH65366	KRH65369	GLYMA_03G030600	GLYMA_03G030800	230	3	31363	3427088	3458451	+	+	True
KRH65366	KRH65370	GLYMA_03G030600	GLYMA_03G030900	230	3	35562	3427088	3462650	+	-	False
KRH65366	KRH65371	GLYMA_03G030600	GLYMA_03G031000	230	3	56246	3427088	3483334	+	+	True
KRH65366	KRH65373	GLYMA_03G030600	GLYMA_03G031200	230	3	75969	3427088	3503057	+	+	True
KRH65366	KRH65374	GLYMA_03G030600	GLYMA_03G031300	230	3	88902	3427088	3515990	+	+	True
KRH65366	KRH65375	GLYMA_03G030600	GLYMA_03G031400	230	3	95077	3427088	3522165	+	-	False
KRH65369	KRH65370	GLYMA_03G030800	GLYMA_03G030900	230	3	4199	3458451	3462650	+	-	False
KRH65369	KRH65371	GLYMA_03G030800	GLYMA_03G031000	230	3	24883	3458451	3483334	+	+	True
KRH65369	KRH65373	GLYMA_03G030800	GLYMA_03G031200	230	3	44606	3458451	3503057	+	+	True
KRH65369	KRH65374	GLYMA_03G030800	GLYMA_03G031300	230	3	57539	3458451	3515990	+	+	True
KRH65369	KRH65375	GLYMA_03G030800	GLYMA_03G031400	230	3	63714	3458451	3522165	+	-	False
KRH65370	KRH65371	GLYMA_03G030900	GLYMA_03G031000	230	3	20684	3462650	3483334	-	+	False
KRH65370	KRH65373	GLYMA_03G030900	GLYMA_03G031200	230	3	40407	3462650	3503057	-	+	False
KRH65370	KRH65374	GLYMA_03G030900	GLYMA_03G031300	230	3	53340	3462650	3515990	-	+	False
KRH65370	KRH65375	GLYMA_03G030900	GLYMA_03G031400	230	3	59515	3462650	3522165	-	-	True
KRH65371	KRH65373	GLYMA_03G031000	GLYMA_03G031200	230	3	19723	3483334	3503057	+	+	True
KRH65371	KRH65374	GLYMA_03G031000	GLYMA_03G031300	230	3	32656	3483334	3515990	+	+	True
KRH65371	KRH65375	GLYMA_03G031000	GLYMA_03G031400	230	3	38831	3483334	3522165	+	-	False
KRH65373	KRH65374	GLYMA_03G031200	GLYMA_03G031300	230	3	12933	3503057	3515990	+	+	True
KRH65373	KRH65375	GLYMA_03G031200	GLYMA_03G031400	230	3	19108	3503057	3522165	+	-	False
KRH65374	KRH65375	GLYMA_03G031300	GLYMA_03G031400	230	3	6175	3515990	3522165	+	-	False
KRG88924	KRG88926	GLYMA_U013600	GLYMA_U013700	230	scaffold_21	18116	1052286	1070402	+	+	True
KRH23799	KRH23800	GLYMA_12G004700	GLYMA_12G004800	231	12	5983	359178	365161	-	-	True
KRH55741	KRH55742	GLYMA_06G277100	GLYMA_06G277200	231	6	6601	46831391	46837992	+	+	True
KRG89146	KRG89147	GLYMA_20G004200	GLYMA_20G004300	232	20	15406	414222	429628	+	+	True
KRH04944	KRH04945	GLYMA_17G1975002	GLYMA_17G1975001	234	17	2878	31139783	31142661	+	+	True
KRH15559	KRH15564	GLYMA_14G095800	GLYMA_14G096200	235	14	78993	8927433	9006426	-	+	False
KRH15564	KRH15569	GLYMA_14G096200	GLYMA_14G096600	235	14	39556	9006426	9045982	+	+	True
KRH05439	KRH05441	GLYMA_17G227800	GLYMA_17G227900	235	17	8991	38275485	38284476	+	-	False
KRG89522	KRG89524	GLYMA_20G028600	GLYMA_20G028800	235	20	23778	3389436	3413214	+	+	True
KRG89522	KRG89527	GLYMA_20G028600	GLYMA_20G029100	235	20	70327	3389436	3459763	+	+	True
KRG89522	KRG89530	GLYMA_20G028600	GLYMA_20G029300	235	20	93175	3389436	3482611	+	+	True
KRG89524	KRG89527	GLYMA_20G028800	GLYMA_20G029100	235	20	46549	3413214	3459763	+	+	True
KRG89524	KRG89530	GLYMA_20G028800	GLYMA_20G029300	235	20	69397	3413214	3482611	+	+	True
KRG89527	KRG89530	GLYMA_20G029100	GLYMA_20G029300	235	20	22848	3459763	3482611	+	+	True
KRH44129	KRH44130	GLYMA_08G191900	GLYMA_08G192000	235	8	9380	15430447	15439827	-	-	True
KRH74456	KRH74457	GLYMA_01G020900	GLYMA_01G021000	240	1	17652	2104937	2122589	-	+	False
KRH39487	KRH39488	GLYMA_09G201100	GLYMA_09G201200	240	9	9203	42529787	42538990	+	-	False
KRH18120	KRH18123	GLYMA_13G039300	GLYMA_13G039600	241	13	29387	12203435	12232822	+	+	True
KRH30227	KRH30228	GLYMA_11G168900	GLYMA_11G169000	245	11	2170	17628177	17630347	-	-	True
KRH58336	KRH58337	GLYMA_05G121200	GLYMA_05G121300	246	5	6589	31407296	31413885	-	+	False
KRH58336	KRH58338	GLYMA_05G121200	GLYMA_05G121400	246	5	17016	31407296	31424312	-	+	False
KRH58336	KRH58339	GLYMA_05G121200	GLYMA_05G121500	246	5	21657	31407296	31428953	-	-	True
KRH58336	KRH58340	GLYMA_05G121200	GLYMA_05G121600	246	5	25825	31407296	31433121	-	-	True
KRH58337	KRH58338	GLYMA_05G121300	GLYMA_05G121400	246	5	10427	31413885	31424312	+	+	True
KRH58337	KRH58339	GLYMA_05G121300	GLYMA_05G121500	246	5	15068	31413885	31428953	+	-	False
KRH58337	KRH58340	GLYMA_05G121300	GLYMA_05G121600	246	5	19236	31413885	31433121	+	-	False
KRH58338	KRH58339	GLYMA_05G121400	GLYMA_05G121500	246	5	4641	31424312	31428953	+	-	False
KRH58338	KRH58340	GLYMA_05G121400	GLYMA_05G121600	246	5	8809	31424312	31433121	+	-	False
KRH58339	KRH58340	GLYMA_05G121500	GLYMA_05G121600	246	5	4168	31428953	31433121	-	-	True
KRH42211	KRH42212	GLYMA_08G075900	GLYMA_08G076000	246	8	2401	5796631	5799032	-	+	False
KRH42211	KRH42213	GLYMA_08G075900	GLYMA_08G076100	246	8	9044	5796631	5805675	-	+	False
KRH42211	KRH42214	GLYMA_08G075900	GLYMA_08G076200	246	8	13773	5796631	5810404	-	-	True
KRH42211	KRH42215	GLYMA_08G075900	GLYMA_08G076300	246	8	16984	5796631	5813615	-	-	True
KRH42212	KRH42213	GLYMA_08G076000	GLYMA_08G076100	246	8	6643	5799032	5805675	+	+	True
KRH42212	KRH42214	GLYMA_08G076000	GLYMA_08G076200	246	8	11372	5799032	5810404	+	-	False
KRH42212	KRH42215	GLYMA_08G076000	GLYMA_08G076300	246	8	14583	5799032	5813615	+	-	False
KRH42213	KRH42214	GLYMA_08G076100	GLYMA_08G076200	246	8	4729	5805675	5810404	+	-	False
KRH42213	KRH42215	GLYMA_08G076100	GLYMA_08G076300	246	8	7940	5805675	5813615	+	-	False
KRH42214	KRH42215	GLYMA_08G076200	GLYMA_08G076300	246	8	3211	5810404	5813615	-	-	True
KRH13740	KRH13742	GLYMA_15G261100	GLYMA_15G261200	247	15	10712	49352283	49362995	+	+	True
KRH43703	KRH43705	GLYMA_08G165800	GLYMA_08G165900	247	8	9189	13072589	13081778	-	-	True
KRH44880	KRH44883	GLYMA_08G237100	GLYMA_08G237200	247	8	2931	20136181	20139112	+	+	True
KRH14769	KRH14771	GLYMA_14G047800	GLYMA_14G048000	248	14	56713	3656157	3712870	+	-	False
KRH14769	KRH14773	GLYMA_14G047800	GLYMA_14G048200	248	14	81616	3656157	3737773	+	-	False
KRH14771	KRH14773	GLYMA_14G048000	GLYMA_14G048200	248	14	24903	3712870	3737773	-	-	True
KRH01924	KRH01925	GLYMA_17G004100	GLYMA_17G004200	248	17	2082	419504	421586	-	-	True
KRH01039	KRH01041	GLYMA_18G249800	GLYMA_18G250000	248	18	25771	53635011	53660782	+	-	False
KRH01039	KRH01042	GLYMA_18G249800	GLYMA_18G2501002	248	18	36567	53635011	53671578	+	+	True
KRH01039	KRH01044	GLYMA_18G249800	GLYMA_18G2501003	248	18	39245	53635011	53674256	+	+	True
KRH01039	KRH01047	GLYMA_18G249800	GLYMA_18G2501001	248	18	43357	53635011	53678368	+	+	True
KRH01039	KRH01053	GLYMA_18G249800	GLYMA_18G250700	248	18	66472	53635011	53701483	+	-	False
KRH01041	KRH01042	GLYMA_18G250000	GLYMA_18G2501002	248	18	10796	53660782	53671578	-	+	False
KRH01041	KRH01044	GLYMA_18G250000	GLYMA_18G2501003	248	18	13474	53660782	53674256	-	+	False
KRH01041	KRH01047	GLYMA_18G250000	GLYMA_18G2501001	248	18	17586	53660782	53678368	-	+	False
KRH01041	KRH01053	GLYMA_18G250000	GLYMA_18G250700	248	18	40701	53660782	53701483	-	-	True
KRH01042	KRH01044	GLYMA_18G2501002	GLYMA_18G2501003	248	18	2678	53671578	53674256	+	+	True
KRH01042	KRH01047	GLYMA_18G2501002	GLYMA_18G2501001	248	18	6790	53671578	53678368	+	+	True
KRH01042	KRH01053	GLYMA_18G2501002	GLYMA_18G250700	248	18	29905	53671578	53701483	+	-	False
KRH01044	KRH01047	GLYMA_18G2501003	GLYMA_18G2501001	248	18	4112	53674256	53678368	+	+	True
KRH01044	KRH01053	GLYMA_18G2501003	GLYMA_18G250700	248	18	27227	53674256	53701483	+	-	False
KRH01047	KRH01053	GLYMA_18G2501001	GLYMA_18G250700	248	18	23115	53678368	53701483	+	-	False
KRH34171	KRH34175	GLYMA_10G167900	GLYMA_10G168300	249	10	32953	40213550	40246503	-	-	True
KRH13893	KRH13899	GLYMA_15G270700	GLYMA_15G271100	250	15	53159	50786688	50839847	+	-	False
KRH18152	KRH18154	GLYMA_13G041500	GLYMA_13G041700	251	13	17343	13324872	13342215	+	+	True
KRH15558	KRH15561	GLYMA_14G095700	GLYMA_14G096000	251	14	53939	8906064	8960003	-	-	True
KRH15558	KRH15563	GLYMA_14G095700	GLYMA_14G096100	251	14	76980	8906064	8983044	-	-	True
KRH15561	KRH15563	GLYMA_14G096000	GLYMA_14G096100	251	14	23041	8960003	8983044	-	-	True
KRH53446	KRH53448	GLYMA_06G125900	GLYMA_06G126000	251	6	7450	10286061	10293511	+	+	True
KRH74651	KRH74653	GLYMA_01G034300	GLYMA_01G034400	252	1	9904	3573149	3583053	-	+	False
KRH74651	KRH74656	GLYMA_01G034300	GLYMA_01G034600	252	1	15403	3573149	3588552	-	-	True
KRH74651	KRH74657	GLYMA_01G034300	GLYMA_01G034700	252	1	26774	3573149	3599923	-	-	True
KRH74651	KRH74658	GLYMA_01G034300	GLYMA_01G034800	252	1	32379	3573149	3605528	-	-	True
KRH74651	KRH74659	GLYMA_01G034300	GLYMA_01G034900	252	1	40396	3573149	3613545	-	-	True
KRH74653	KRH74656	GLYMA_01G034400	GLYMA_01G034600	252	1	5499	3583053	3588552	+	-	False
KRH74653	KRH74657	GLYMA_01G034400	GLYMA_01G034700	252	1	16870	3583053	3599923	+	-	False
KRH74653	KRH74658	GLYMA_01G034400	GLYMA_01G034800	252	1	22475	3583053	3605528	+	-	False
KRH74653	KRH74659	GLYMA_01G034400	GLYMA_01G034900	252	1	30492	3583053	3613545	+	-	False
KRH74656	KRH74657	GLYMA_01G034600	GLYMA_01G034700	252	1	11371	3588552	3599923	-	-	True
KRH74656	KRH74658	GLYMA_01G034600	GLYMA_01G034800	252	1	16976	3588552	3605528	-	-	True
KRH74656	KRH74659	GLYMA_01G034600	GLYMA_01G034900	252	1	24993	3588552	3613545	-	-	True
KRH74657	KRH74658	GLYMA_01G034700	GLYMA_01G034800	252	1	5605	3599923	3605528	-	-	True
KRH74657	KRH74659	GLYMA_01G034700	GLYMA_01G034900	252	1	13622	3599923	3613545	-	-	True
KRH74658	KRH74659	GLYMA_01G034800	GLYMA_01G034900	252	1	8017	3605528	3613545	-	-	True
KRH69495	KRH69496	GLYMA_02G031100	GLYMA_02G031200	252	2	6949	2883520	2890469	+	+	True
KRH69495	KRH69497	GLYMA_02G031100	GLYMA_02G031300	252	2	12250	2883520	2895770	+	+	True
KRH69495	KRH69498	GLYMA_02G031100	GLYMA_02G031400	252	2	16034	2883520	2899554	+	+	True
KRH69495	KRH69499	GLYMA_02G031100	GLYMA_02G031500	252	2	19813	2883520	2903333	+	+	True
KRH69495	KRH69500	GLYMA_02G031100	GLYMA_02G031600	252	2	23859	2883520	2907379	+	+	True
KRH69495	KRH69502	GLYMA_02G031100	GLYMA_02G031700	252	2	29642	2883520	2913162	+	-	False
KRH69495	KRH69504	GLYMA_02G031100	GLYMA_02G031800	252	2	36583	2883520	2920103	+	-	False
KRH69495	KRH69505	GLYMA_02G031100	GLYMA_02G031900	252	2	42069	2883520	2925589	+	+	True
KRH69496	KRH69497	GLYMA_02G031200	GLYMA_02G031300	252	2	5301	2890469	2895770	+	+	True
KRH69496	KRH69498	GLYMA_02G031200	GLYMA_02G031400	252	2	9085	2890469	2899554	+	+	True
KRH69496	KRH69499	GLYMA_02G031200	GLYMA_02G031500	252	2	12864	2890469	2903333	+	+	True
KRH69496	KRH69500	GLYMA_02G031200	GLYMA_02G031600	252	2	16910	2890469	2907379	+	+	True
KRH69496	KRH69502	GLYMA_02G031200	GLYMA_02G031700	252	2	22693	2890469	2913162	+	-	False
KRH69496	KRH69504	GLYMA_02G031200	GLYMA_02G031800	252	2	29634	2890469	2920103	+	-	False
KRH69496	KRH69505	GLYMA_02G031200	GLYMA_02G031900	252	2	35120	2890469	2925589	+	+	True
KRH69497	KRH69498	GLYMA_02G031300	GLYMA_02G031400	252	2	3784	2895770	2899554	+	+	True
KRH69497	KRH69499	GLYMA_02G031300	GLYMA_02G031500	252	2	7563	2895770	2903333	+	+	True
KRH69497	KRH69500	GLYMA_02G031300	GLYMA_02G031600	252	2	11609	2895770	2907379	+	+	True
KRH69497	KRH69502	GLYMA_02G031300	GLYMA_02G031700	252	2	17392	2895770	2913162	+	-	False
KRH69497	KRH69504	GLYMA_02G031300	GLYMA_02G031800	252	2	24333	2895770	2920103	+	-	False
KRH69497	KRH69505	GLYMA_02G031300	GLYMA_02G031900	252	2	29819	2895770	2925589	+	+	True
KRH69498	KRH69499	GLYMA_02G031400	GLYMA_02G031500	252	2	3779	2899554	2903333	+	+	True
KRH69498	KRH69500	GLYMA_02G031400	GLYMA_02G031600	252	2	7825	2899554	2907379	+	+	True
KRH69498	KRH69502	GLYMA_02G031400	GLYMA_02G031700	252	2	13608	2899554	2913162	+	-	False
KRH69498	KRH69504	GLYMA_02G031400	GLYMA_02G031800	252	2	20549	2899554	2920103	+	-	False
KRH69498	KRH69505	GLYMA_02G031400	GLYMA_02G031900	252	2	26035	2899554	2925589	+	+	True
KRH69499	KRH69500	GLYMA_02G031500	GLYMA_02G031600	252	2	4046	2903333	2907379	+	+	True
KRH69499	KRH69502	GLYMA_02G031500	GLYMA_02G031700	252	2	9829	2903333	2913162	+	-	False
KRH69499	KRH69504	GLYMA_02G031500	GLYMA_02G031800	252	2	16770	2903333	2920103	+	-	False
KRH69499	KRH69505	GLYMA_02G031500	GLYMA_02G031900	252	2	22256	2903333	2925589	+	+	True
KRH69500	KRH69502	GLYMA_02G031600	GLYMA_02G031700	252	2	5783	2907379	2913162	+	-	False
KRH69500	KRH69504	GLYMA_02G031600	GLYMA_02G031800	252	2	12724	2907379	2920103	+	-	False
