Gene_ID	Chromosome	Start	End	Strand
gene:GLYMA_03G152800	3	36781898	36789951	+
gene:GLYMA_03G152900	3	36789780	36789971	-
gene:GLYMA_03G153000	3	36790572	36793932	-
gene:GLYMA_03G153100	3	36794904	36805152	-
gene:GLYMA_03G153200	3	36815398	36818694	-
gene:GLYMA_03G153300	3	36826471	36835456	+
gene:GLYMA_03G153400	3	36859837	36861323	-
gene:GLYMA_03G153500	3	36871372	36873172	+
gene:GLYMA_03G153600	3	36875720	36878070	-
gene:GLYMA_03G153700	3	36882664	36883560	-
gene:GLYMA_03G153800	3	36886568	36891068	+
gene:GLYMA_03G153900	3	36892054	36895372	-
gene:GLYMA_03G154000	3	36897767	36903173	-
gene:GLYMA_03G154100	3	36911786	36912133	+
gene:GLYMA_03G154200	3	36924537	36926123	-
gene:GLYMA_03G154300	3	36942385	36942995	-
gene:GLYMA_03G154400	3	36951123	36958275	+
gene:GLYMA_03G154500	3	36960973	36969501	+
gene:GLYMA_03G154600	3	36969124	36974006	-
gene:GLYMA_03G154700	3	36991405	37001519	+
gene:GLYMA_03G1548002	3	37012604	37021284	-
gene:GLYMA_03G154900	3	37014670	37015723	+
gene:GLYMA_03G1548001	3	37023066	37023404	-
gene:GLYMA_03G155000	3	37029827	37034670	+
gene:GLYMA_03G155100	3	37035803	37043642	+
gene:GLYMA_03G155200	3	37045316	37047743	+
gene:GLYMA_03G155300	3	37046268	37050010	-
gene:GLYMA_03G155400	3	37059587	37060481	+
gene:GLYMA_03G155500	3	37068566	37073511	+
gene:GLYMA_03G155600	3	37077272	37078425	-
gene:GLYMA_03G155700	3	37097235	37099812	+
gene:GLYMA_03G155800	3	37108444	37110857	-
gene:GLYMA_03G155900	3	37120685	37123498	-
gene:GLYMA_03G156000	3	37125592	37130514	-
gene:GLYMA_03G156100	3	37137235	37139436	-
gene:GLYMA_03G156200	3	37140808	37142849	+
gene:GLYMA_03G156300	3	37144288	37146635	+
gene:GLYMA_03G156400	3	37149006	37154059	-
gene:GLYMA_03G156500	3	37162908	37167772	-
gene:GLYMA_03G156600	3	37176579	37184466	+
gene:GLYMA_03G156700	3	37189478	37198347	-
gene:GLYMA_03G156800	3	37217405	37225524	+
gene:GLYMA_03G156900	3	37218310	37218654	+
gene:GLYMA_03G157000	3	37234414	37238889	+
gene:GLYMA_03G157100	3	37243156	37243356	-
gene:GLYMA_03G157200	3	37253005	37260891	+
gene:GLYMA_03G157300	3	37267548	37271239	+
gene:GLYMA_03G157400	3	37279110	37283790	+
gene:GLYMA_03G157500	3	37282020	37282453	+
gene:GLYMA_03G157600	3	37301082	37303044	+
gene:GLYMA_03G1577002	3	37314173	37316923	-
gene:GLYMA_03G1577001	3	37317486	37317497	-
gene:GLYMA_03G157800	3	37327417	37328441	-
gene:GLYMA_03G157900	3	37332288	37338531	+
gene:GLYMA_03G158000	3	37342559	37348374	-
gene:GLYMA_03G158100	3	37349559	37351231	-
gene:GLYMA_03G158200	3	37352010	37352990	+
gene:GLYMA_03G158300	3	37359127	37366253	+
gene:GLYMA_03G158400	3	37367460	37372415	-
gene:GLYMA_03G158500	3	37375105	37378985	+
gene:GLYMA_03G158600	3	37387237	37389010	-
gene:GLYMA_03G158700	3	37402056	37405684	+
gene:GLYMA_03G158800	3	37410729	37418044	-
gene:GLYMA_03G1589002	3	37419602	37420560	-
gene:GLYMA_03G1589001	3	37422465	37427132	-
gene:GLYMA_03G159000	3	37428338	37433441	+
gene:GLYMA_03G159100	3	37438332	37439626	-
gene:GLYMA_03G159200	3	37440128	37446140	-
gene:GLYMA_03G159300	3	37450779	37451902	+
gene:GLYMA_03G159400	3	37457555	37461716	+
gene:GLYMA_03G159500	3	37465953	37471404	+
gene:GLYMA_03G159600	3	37473728	37475558	-
gene:GLYMA_03G159700	3	37478643	37481370	+
gene:GLYMA_03G159800	3	37484338	37484856	-
gene:GLYMA_03G159900	3	37491881	37501772	-
gene:GLYMA_03G160000	3	37507873	37512660	+
gene:GLYMA_03G160100	3	37518845	37520709	-
gene:GLYMA_03G160200	3	37527244	37529181	+
gene:GLYMA_03G160300	3	37535666	37537527	+
gene:GLYMA_03G160400	3	37541998	37542757	+
gene:GLYMA_03G160500	3	37561071	37561689	-
gene:GLYMA_03G1606002	3	37569522	37570093	-
gene:GLYMA_03G1606001	3	37572872	37574170	-
gene:GLYMA_03G160700	3	37584625	37585675	+
gene:GLYMA_03G160800	3	37597558	37599998	-
gene:GLYMA_03G160900	3	37602634	37603749	+
gene:GLYMA_03G161000	3	37611676	37615371	-
gene:GLYMA_03G161100	3	37615871	37620216	+
gene:GLYMA_03G161200	3	37620429	37622381	+
gene:GLYMA_03G161300	3	37623918	37633024	+
gene:GLYMA_03G161400	3	37635158	37637238	+
gene:GLYMA_03G161500	3	37656152	37657303	-
gene:GLYMA_03G161600	3	37672184	37675340	+
gene:GLYMA_03G161700	3	37672429	37672736	+
gene:GLYMA_03G161800	3	37677282	37686242	-
gene:GLYMA_03G161900	3	37685395	37685499	-
gene:GLYMA_03G162000	3	37698916	37699305	-
gene:GLYMA_03G162100	3	37703282	37710810	+
gene:GLYMA_03G162200	3	37712676	37712936	-
gene:GLYMA_03G162300	3	37713044	37713798	-
gene:GLYMA_03G162400	3	37717268	37717893	+
gene:GLYMA_03G162500	3	37722102	37723101	+
gene:GLYMA_03G162600	3	37740910	37741676	-
gene:GLYMA_03G162700	3	37752914	37753912	+
gene:GLYMA_03G162800	3	37771367	37774726	+
gene:GLYMA_03G162900	3	37777417	37779706	-
gene:GLYMA_03G163000	3	37782941	37787206	+
gene:GLYMA_03G163100	3	37799697	37801671	+
gene:GLYMA_03G163200	3	37806812	37807835	-
gene:GLYMA_03G163300	3	37810071	37811264	-
gene:GLYMA_03G163400	3	37812792	37813604	-
gene:GLYMA_03G163500	3	37816987	37825629	-
gene:GLYMA_03G163600	3	37829393	37832054	-
gene:GLYMA_03G163700	3	37835894	37838603	+
gene:GLYMA_03G163800	3	37840057	37841934	+
gene:GLYMA_03G163900	3	37848002	37853135	+
gene:GLYMA_03G164000	3	37866309	37868595	+
gene:GLYMA_03G164100	3	37891926	37895335	-
gene:GLYMA_03G164200	3	37901937	37909187	-
gene:GLYMA_03G164300	3	37934566	37939826	+
gene:GLYMA_03G164400	3	37941085	37949125	-
gene:GLYMA_03G164500	3	37950752	37953055	-
gene:GLYMA_03G164600	3	37955207	37962556	+
gene:GLYMA_03G164700	3	37966036	37971826	+
gene:GLYMA_03G164800	3	37973845	37978157	-
gene:GLYMA_03G164900	3	37980489	37982558	-
gene:GLYMA_03G165000	3	37987337	37990914	+
gene:GLYMA_03G165100	3	37993219	37998896	+
gene:GLYMA_03G165200	3	38003950	38006811	+
gene:GLYMA_03G165300	3	38013486	38014623	+
gene:GLYMA_03G165400	3	38019190	38024681	+
gene:GLYMA_03G165500	3	38025442	38036748	-
gene:GLYMA_03G165600	3	38039529	38045137	+
gene:GLYMA_03G165700	3	38045174	38049737	+
gene:GLYMA_03G165800	3	38050910	38055242	-
gene:GLYMA_03G165900	3	38059771	38062923	-
gene:GLYMA_03G166000	3	38068135	38070314	+
gene:GLYMA_03G166100	3	38073277	38076793	-
gene:GLYMA_03G166200	3	38082443	38084692	+
gene:GLYMA_03G166300	3	38088036	38092443	+
gene:GLYMA_03G166400	3	38096921	38103451	-
gene:GLYMA_03G166500	3	38104772	38107873	-
gene:GLYMA_03G166600	3	38112567	38113771	-
gene:GLYMA_03G1667002	3	38116147	38116644	-
gene:GLYMA_03G1667001	3	38117413	38117987	-
gene:GLYMA_03G166800	3	38120218	38127806	-
gene:GLYMA_03G166900	3	38129972	38132510	+
gene:GLYMA_03G167000	3	38139010	38149389	+
gene:GLYMA_03G167100	3	38155448	38161838	+
gene:GLYMA_03G167200	3	38162825	38166675	-
gene:GLYMA_03G167300	3	38168783	38171892	+
gene:GLYMA_03G167400	3	38174059	38178603	+
gene:GLYMA_03G167500	3	38180295	38184116	-
gene:GLYMA_03G1676002	3	38189960	38196394	-
gene:GLYMA_03G1676001	3	38196627	38197355	-
gene:GLYMA_03G167700	3	38200832	38201209	-
gene:GLYMA_03G167800	3	38202006	38210536	-
gene:GLYMA_03G167900	3	38219699	38226559	+
gene:GLYMA_03G168000	3	38227756	38235814	-
gene:GLYMA_03G168100	3	38238299	38248286	-
gene:GLYMA_03G168200	3	38250510	38270240	-
gene:GLYMA_03G168300	3	38271073	38274530	+
gene:GLYMA_03G168400	3	38271092	38272445	+
gene:GLYMA_03G168500	3	38278299	38281502	-
gene:GLYMA_03G168600	3	38290501	38300629	+
gene:GLYMA_03G168700	3	38304037	38307268	-
gene:GLYMA_03G168800	3	38309638	38312898	+
gene:GLYMA_03G168900	3	38317246	38318498	+
gene:GLYMA_03G169000	3	38321954	38330096	-
gene:GLYMA_03G169100	3	38336008	38339470	-
gene:GLYMA_03G169200	3	38343547	38350057	+
gene:GLYMA_03G169300	3	38352304	38357694	+
gene:GLYMA_03G169400	3	38358557	38363092	+
gene:GLYMA_03G169500	3	38369918	38388587	+
gene:GLYMA_03G169600	3	38418773	38421098	+
gene:GLYMA_03G169700	3	38442603	38448359	+
gene:GLYMA_03G169800	3	38455317	38460365	+
gene:GLYMA_03G169900	3	38461555	38468680	+
gene:GLYMA_03G170000	3	38476270	38492830	+
gene:GLYMA_03G170100	3	38495826	38496913	+
gene:GLYMA_03G170200	3	38505822	38506350	+
gene:GLYMA_03G170300	3	38522022	38528885	+
gene:GLYMA_03G170400	3	38529558	38532152	+
gene:GLYMA_03G170500	3	38538571	38541410	+
gene:GLYMA_03G170600	3	38542350	38547305	-
gene:GLYMA_03G170700	3	38551210	38551395	+
gene:GLYMA_03G170800	3	38553976	38554826	-
gene:GLYMA_03G170900	3	38557153	38557904	-
gene:GLYMA_03G171000	3	38565026	38567486	+
gene:GLYMA_03G171100	3	38570309	38573379	-
gene:GLYMA_03G171200	3	38578927	38584676	+
gene:GLYMA_03G171300	3	38584677	38585731	-
gene:GLYMA_03G171400	3	38588960	38589927	+
gene:GLYMA_03G171500	3	38600692	38605756	+
gene:GLYMA_03G171600	3	38610450	38616124	+
gene:GLYMA_03G171700	3	38619464	38622124	+
gene:GLYMA_03G171800	3	38622693	38626942	-
gene:GLYMA_03G171900	3	38638531	38643210	+
gene:GLYMA_03G172000	3	38643737	38644084	-
gene:GLYMA_03G172100	3	38644626	38649721	-
gene:GLYMA_03G172200	3	38650827	38657850	-
gene:GLYMA_03G172300	3	38658771	38661015	+
gene:GLYMA_03G172400	3	38662258	38666256	-
gene:GLYMA_03G172500	3	38668741	38670634	-
gene:GLYMA_03G172600	3	38673046	38676066	-
gene:GLYMA_03G172700	3	38677476	38681249	-
gene:GLYMA_03G172800	3	38686468	38687175	-
gene:GLYMA_03G172900	3	38701988	38704921	+
gene:GLYMA_03G173000	3	38715538	38722181	-
gene:GLYMA_03G173100	3	38737449	38738421	-
gene:GLYMA_03G173200	3	38740821	38741461	-
gene:GLYMA_03G173300	3	38743038	38743925	-
gene:GLYMA_03G173400	3	38746419	38750468	-
gene:GLYMA_03G173500	3	38752563	38753852	+
gene:GLYMA_03G173600	3	38756022	38760549	+
gene:GLYMA_03G173700	3	38764623	38766230	+
gene:GLYMA_03G173800	3	38773234	38774265	+
gene:GLYMA_03G173900	3	38781032	38786892	+
gene:GLYMA_03G174000	3	38787547	38788774	+
gene:GLYMA_03G174100	3	38793137	38795656	-
gene:GLYMA_03G174200	3	38797759	38798311	+
gene:GLYMA_03G174300	3	38810521	38813146	+
gene:GLYMA_03G174400	3	38820027	38823166	+
gene:GLYMA_03G174500	3	38826410	38833400	+
gene:GLYMA_03G174600	3	38835932	38837995	+
gene:GLYMA_03G174700	3	38839189	38840611	-
gene:GLYMA_03G174800	3	38845512	38846279	-
gene:GLYMA_03G174900	3	38853046	38857260	-
gene:GLYMA_03G175000	3	38858113	38860239	+
gene:GLYMA_03G175100	3	38862163	38863131	-
gene:GLYMA_03G175200	3	38873310	38880087	+
gene:GLYMA_03G175300	3	38882403	38885065	+
gene:GLYMA_03G175400	3	38887182	38890047	+
gene:GLYMA_03G175500	3	38887687	38888155	+
gene:GLYMA_03G175600	3	38891732	38895479	+
gene:GLYMA_03G175700	3	38897669	38901994	-
gene:GLYMA_03G175800	3	38903343	38905743	-
gene:GLYMA_03G175900	3	38907987	38909690	-
gene:GLYMA_03G176000	3	38917019	38919245	+
gene:GLYMA_03G176100	3	38923430	38926792	+
gene:GLYMA_03G176200	3	38929186	38930444	-
gene:GLYMA_03G176300	3	38931183	38934380	+
gene:GLYMA_03G176400	3	38938709	38943306	+
gene:GLYMA_03G176500	3	38945010	38948603	-
gene:GLYMA_03G176600	3	38951309	38960983	-
gene:GLYMA_03G176700	3	38964828	38965734	+
gene:GLYMA_03G176800	3	38965989	38968074	-
gene:GLYMA_03G176900	3	38969020	38971728	+
gene:GLYMA_03G177000	3	38971275	38976454	-
gene:GLYMA_03G177100	3	38981360	38984465	+
gene:GLYMA_03G177200	3	38985667	38987681	-
gene:GLYMA_03G177300	3	38990550	38994013	+
gene:GLYMA_03G177400	3	38995717	38997703	+
gene:GLYMA_03G177500	3	39015322	39018594	+
gene:GLYMA_03G177600	3	39038199	39045404	+
gene:GLYMA_03G177700	3	39046425	39050811	+
gene:GLYMA_03G177800	3	39053326	39055700	-
gene:GLYMA_03G177900	3	39058796	39062906	+
gene:GLYMA_03G178000	3	39064644	39066445	-
gene:GLYMA_03G178100	3	39069835	39074589	-
gene:GLYMA_03G178200	3	39080004	39084273	-
gene:GLYMA_03G178300	3	39089971	39094445	-
gene:GLYMA_03G178400	3	39096165	39099828	+
gene:GLYMA_03G178500	3	39101061	39104787	-
gene:GLYMA_03G178600	3	39109745	39111680	+
gene:GLYMA_03G178700	3	39117984	39118844	+
gene:GLYMA_03G178800	3	39125776	39128319	+
gene:GLYMA_03G178900	3	39129856	39131772	+
gene:GLYMA_03G179000	3	39133237	39134919	-
gene:GLYMA_03G179100	3	39137814	39139744	-
gene:GLYMA_03G179200	3	39140430	39147829	-
gene:GLYMA_03G179300	3	39156963	39160199	-
gene:GLYMA_03G179400	3	39161125	39165564	-
gene:GLYMA_03G179500	3	39171711	39176932	+
gene:GLYMA_03G179600	3	39180103	39181577	-
gene:GLYMA_03G179700	3	39192216	39195235	+
gene:GLYMA_03G179800	3	39202732	39208036	+
gene:GLYMA_03G179900	3	39210007	39211126	-
gene:GLYMA_03G180000	3	39214777	39215743	-
gene:GLYMA_03G180100	3	39217793	39223467	+
gene:GLYMA_03G180200	3	39223917	39229263	-
gene:GLYMA_03G180300	3	39238472	39240807	+
gene:GLYMA_03G180400	3	39238718	39238849	+
gene:GLYMA_03G180500	3	39241770	39245322	-
gene:GLYMA_03G180600	3	39250086	39252825	+
gene:GLYMA_03G180700	3	39261115	39263429	-
gene:GLYMA_03G180800	3	39262269	39263219	+
gene:GLYMA_03G180900	3	39267101	39268899	-
gene:GLYMA_03G181000	3	39276466	39277120	-
gene:GLYMA_03G181100	3	39285906	39287138	+
gene:GLYMA_03G181200	3	39295779	39301537	-
gene:GLYMA_03G181300	3	39307119	39311433	-
gene:GLYMA_03G181400	3	39332839	39339834	+
gene:GLYMA_03G181500	3	39340336	39341781	+
gene:GLYMA_03G181600	3	39351580	39354941	+
gene:GLYMA_03G181700	3	39362330	39366265	+
gene:GLYMA_03G181800	3	39368837	39386761	-
gene:GLYMA_03G181900	3	39395884	39399688	+
gene:GLYMA_03G1820002	3	39405251	39406562	+
gene:GLYMA_03G1820001	3	39406718	39407966	+
gene:GLYMA_03G182100	3	39411381	39411701	-
gene:GLYMA_03G182200	3	39419104	39422809	-
gene:GLYMA_03G182300	3	39423708	39424335	-
gene:GLYMA_03G182400	3	39426071	39430824	+
gene:GLYMA_03G182500	3	39433762	39441175	+
gene:GLYMA_03G182600	3	39449951	39455223	+
gene:GLYMA_03G182700	3	39456484	39458247	+
gene:GLYMA_03G182800	3	39472243	39477063	-
gene:GLYMA_03G182900	3	39478471	39481714	+
gene:GLYMA_03G183000	3	39486889	39487943	-
gene:GLYMA_03G183100	3	39496344	39496721	-
gene:GLYMA_03G183200	3	39504118	39504417	-
gene:GLYMA_03G183300	3	39515891	39517865	-
gene:GLYMA_03G183400	3	39523408	39536662	+
gene:GLYMA_03G183500	3	39539241	39542815	-
gene:GLYMA_03G183600	3	39552956	39559533	-
gene:GLYMA_03G183700	3	39572723	39573405	-
gene:GLYMA_03G183800	3	39579237	39579413	+
gene:GLYMA_03G183900	3	39582909	39585113	-
gene:GLYMA_03G184000	3	39593365	39595945	+
gene:GLYMA_03G184100	3	39595946	39597195	-
gene:GLYMA_03G184200	3	39597908	39606738	-
gene:GLYMA_03G184300	3	39611086	39612744	-
gene:GLYMA_03G184400	3	39614044	39617326	-
gene:GLYMA_03G184500	3	39630326	39632996	+
gene:GLYMA_03G184600	3	39640265	39646942	-
gene:GLYMA_03G184700	3	39661702	39663099	-
gene:GLYMA_03G184800	3	39686317	39689460	+
gene:GLYMA_03G184900	3	39691570	39696784	-
gene:GLYMA_03G185000	3	39699887	39700618	+
gene:GLYMA_03G185100	3	39704110	39706348	+
gene:GLYMA_03G185200	3	39713541	39720088	+
gene:GLYMA_03G185300	3	39720879	39724129	+
gene:GLYMA_03G185400	3	39724331	39727956	-
gene:GLYMA_03G185500	3	39736250	39738411	-
gene:GLYMA_03G185600	3	39743765	39746194	-
gene:GLYMA_03G185700	3	39750913	39753038	-
gene:GLYMA_03G185800	3	39757051	39763160	+
gene:GLYMA_03G185900	3	39766981	39768302	-
gene:GLYMA_03G186000	3	39786012	39786428	+
gene:GLYMA_03G186100	3	39786639	39787502	+
gene:GLYMA_03G186200	3	39790693	39794990	-
gene:GLYMA_03G186300	3	39800479	39808473	-
gene:GLYMA_03G186400	3	39801348	39802028	+
gene:GLYMA_03G186500	3	39817606	39826487	+
gene:GLYMA_03G186600	3	39827010	39828345	-
gene:GLYMA_03G186700	3	39832343	39839540	+
gene:GLYMA_03G186800	3	39842088	39843569	+
gene:GLYMA_03G186900	3	39847713	39849456	+
gene:GLYMA_03G187000	3	39852456	39854639	+
gene:GLYMA_03G187100	3	39855671	39857828	+
gene:GLYMA_03G187200	3	39860206	39861841	+
gene:GLYMA_03G187300	3	39863476	39865394	+
gene:GLYMA_03G187400	3	39867938	39869404	+
gene:GLYMA_03G187500	3	39873620	39875348	+
gene:GLYMA_03G187600	3	39875724	39877426	-
gene:GLYMA_03G187700	3	39882080	39884472	+
gene:GLYMA_03G187800	3	39889172	39899971	-
gene:GLYMA_03G187900	3	39901877	39905085	-
gene:GLYMA_03G188000	3	39931342	39933509	-
gene:GLYMA_03G188100	3	39935890	39944671	+
gene:GLYMA_03G188200	3	39940699	39942660	-
gene:GLYMA_03G188300	3	39944793	39945659	-
gene:GLYMA_03G188400	3	39948323	39954245	+
gene:GLYMA_03G188500	3	39957113	39961842	+
gene:GLYMA_03G188600	3	39965608	39971722	+
gene:GLYMA_03G188700	3	39976313	39978196	-
gene:GLYMA_03G188800	3	39985256	39987543	-
gene:GLYMA_03G188900	3	39990088	39999317	-
gene:GLYMA_03G189000	3	40000445	40003611	+
gene:GLYMA_03G189100	3	40009735	40013607	+
gene:GLYMA_03G189200	3	40015827	40017256	+
gene:GLYMA_03G189300	3	40021397	40023676	+
gene:GLYMA_03G189400	3	40027861	40030080	-
gene:GLYMA_03G189500	3	40038057	40042135	-
gene:GLYMA_03G189600	3	40045585	40047699	+
gene:GLYMA_03G189700	3	40048930	40056134	-
gene:GLYMA_03G189800	3	40060166	40062675	-
gene:GLYMA_03G189900	3	40073271	40076320	+
gene:GLYMA_03G190000	3	40079693	40082301	-
gene:GLYMA_03G190100	3	40085931	40086686	+
gene:GLYMA_03G190200	3	40103228	40108741	+
gene:GLYMA_03G190300	3	40109888	40113653	+
gene:GLYMA_03G190400	3	40114196	40114851	-
gene:GLYMA_03G190500	3	40120117	40124618	+
gene:GLYMA_03G190600	3	40127036	40129779	+
gene:GLYMA_03G190700	3	40130405	40135694	-
gene:GLYMA_03G190800	3	40146897	40158695	+
gene:GLYMA_03G190900	3	40167040	40172902	+
gene:GLYMA_03G191000	3	40178430	40191396	+
gene:GLYMA_03G191100	3	40192761	40195259	+
gene:GLYMA_03G191200	3	40195973	40202182	+
gene:GLYMA_03G191300	3	40211196	40212665	+
gene:GLYMA_03G191400	3	40224623	40226502	+
gene:GLYMA_03G191500	3	40229184	40232238	+
gene:GLYMA_03G191600	3	40234455	40235594	+
gene:GLYMA_03G191700	3	40237035	40240538	-
gene:GLYMA_03G191800	3	40255675	40256397	+
gene:GLYMA_03G191900	3	40268074	40269408	-
gene:GLYMA_03G192000	3	40272376	40276006	-
gene:GLYMA_03G192100	3	40291050	40293167	-
gene:GLYMA_03G192200	3	40317192	40320989	+
gene:GLYMA_03G192300	3	40321613	40339129	-
gene:GLYMA_03G192400	3	40328887	40329090	+
gene:GLYMA_03G192500	3	40342282	40345971	-
gene:GLYMA_03G192600	3	40346188	40351827	-
gene:GLYMA_03G1927002	3	40354328	40359979	-
gene:GLYMA_03G1927001	3	40360579	40364156	-
gene:GLYMA_03G192800	3	40368071	40373961	-
gene:GLYMA_03G192900	3	40376328	40390424	-
gene:GLYMA_03G193000	3	40390985	40396224	-
gene:GLYMA_03G193100	3	40404411	40406795	-
gene:GLYMA_03G193200	3	40407249	40410953	+
gene:GLYMA_03G193300	3	40416643	40421697	+
gene:GLYMA_03G193400	3	40421967	40426611	-
gene:GLYMA_03G193500	3	40432346	40433968	-
gene:GLYMA_03G193600	3	40449206	40453191	-
gene:GLYMA_03G193700	3	40453940	40455250	-
gene:GLYMA_03G1938002	3	40457714	40460367	-
gene:GLYMA_03G193900	3	40467047	40468219	+
gene:GLYMA_03G194000	3	40474177	40475526	+
gene:GLYMA_03G194100	3	40478565	40482694	-
gene:GLYMA_03G194200	3	40486245	40490560	+
gene:GLYMA_03G194300	3	40499400	40501468	+
gene:GLYMA_03G194400	3	40505509	40506802	+
gene:GLYMA_03G194500	3	40508494	40511779	+
gene:GLYMA_03G1946002	3	40516428	40516574	+
gene:GLYMA_03G1946001	3	40516757	40517539	+
gene:GLYMA_03G194700	3	40522250	40524763	-
gene:GLYMA_03G194800	3	40528420	40533920	+
gene:GLYMA_03G194900	3	40534407	40535835	+
gene:GLYMA_03G195000	3	40539181	40543807	-
gene:GLYMA_03G195100	3	40547390	40548667	-
gene:GLYMA_03G195200	3	40549084	40554645	+
gene:GLYMA_03G195300	3	40558290	40562649	+
gene:GLYMA_03G195400	3	40559664	40566532	-
gene:GLYMA_03G195500	3	40566070	40566348	+
gene:GLYMA_03G195600	3	40572308	40573794	+
gene:GLYMA_03G195700	3	40575992	40578851	+
gene:GLYMA_03G195800	3	40576393	40582582	-
gene:GLYMA_03G195900	3	40582600	40583547	+
gene:GLYMA_03G196000	3	40584006	40587679	-
gene:GLYMA_03G196100	3	40588007	40591396	+
gene:GLYMA_03G196200	3	40592311	40592487	+
gene:GLYMA_03G196300	3	40595511	40596360	-
gene:GLYMA_03G196400	3	40607197	40608934	+
gene:GLYMA_03G196500	3	40615175	40618669	-
gene:GLYMA_03G196600	3	40624951	40628855	+
gene:GLYMA_03G196700	3	40629587	40637006	-
gene:GLYMA_03G196800	3	40638356	40640900	-
gene:GLYMA_03G196900	3	40641612	40648426	-
gene:GLYMA_03G197000	3	40649686	40653747	-
gene:GLYMA_03G197100	3	40658991	40660387	-
gene:GLYMA_03G197200	3	40664233	40665071	+
gene:GLYMA_03G197300	3	40668739	40675139	+
gene:GLYMA_03G197400	3	40680871	40685102	+
gene:GLYMA_03G197500	3	40686782	40689237	-
gene:GLYMA_03G197600	3	40690533	40691727	-
gene:GLYMA_03G197700	3	40703406	40707461	-
gene:GLYMA_03G197800	3	40709079	40710867	+
gene:GLYMA_03G197900	3	40720817	40723121	+
gene:GLYMA_03G198000	3	40735673	40738602	-
gene:GLYMA_03G198100	3	40745510	40759191	+
gene:GLYMA_03G198200	3	40759565	40762305	-
gene:GLYMA_03G198300	3	40762328	40766660	+
gene:GLYMA_03G198400	3	40768976	40772619	+
gene:GLYMA_03G198500	3	40774037	40775804	+
gene:GLYMA_03G198600	3	40779470	40780477	-
gene:GLYMA_03G198700	3	40784187	40791217	+
gene:GLYMA_03G198800	3	40792749	40794847	+
gene:GLYMA_03G198900	3	40795644	40798797	+
gene:GLYMA_03G199000	3	40799586	40801755	-
gene:GLYMA_03G199100	3	40813338	40819330	-
gene:GLYMA_03G199200	3	40815668	40816410	+
gene:GLYMA_03G199300	3	40822736	40824534	-
gene:GLYMA_03G199400	3	40825082	40829512	-
gene:GLYMA_03G199500	3	40834100	40837901	+
gene:GLYMA_03G199600	3	40842496	40843839	+
gene:GLYMA_03G199700	3	40850790	40855619	-
gene:GLYMA_03G199800	3	40872439	40873884	+
gene:GLYMA_03G199900	3	40880123	40884574	+
gene:GLYMA_03G200000	3	40887235	40888762	+
gene:GLYMA_03G200100	3	40897262	40898598	+
gene:GLYMA_03G200200	3	40912915	40913487	-
gene:GLYMA_03G200300	3	40916286	40921992	-
gene:GLYMA_03G200400	3	40929098	40931306	+
gene:GLYMA_03G200500	3	40931675	40932145	-
gene:GLYMA_03G200600	3	40935013	40937411	+
gene:GLYMA_03G200700	3	40938361	40939928	+
gene:GLYMA_03G200800	3	40942689	40947871	-
gene:GLYMA_03G200900	3	40954783	40956945	+
gene:GLYMA_03G201000	3	40968587	40969910	-
gene:GLYMA_03G201100	3	40971702	40972629	-
gene:GLYMA_03G201200	3	40976836	40977459	-
gene:GLYMA_03G201300	3	40980398	40989774	-
gene:GLYMA_03G201400	3	40983680	40984301	+
gene:GLYMA_03G201500	3	40985808	40986886	-
gene:GLYMA_03G201600	3	40992666	40994189	-
gene:GLYMA_03G201700	3	41005198	41006550	-
gene:GLYMA_03G201800	3	41008139	41008920	-
gene:GLYMA_03G201900	3	41009152	41012587	+
gene:GLYMA_03G202000	3	41015649	41019432	-
gene:GLYMA_03G202100	3	41032890	41038745	+
gene:GLYMA_03G202200	3	41044542	41046879	-
gene:GLYMA_03G202300	3	41073606	41078298	+
gene:GLYMA_03G202400	3	41082598	41085060	-
gene:GLYMA_03G202500	3	41089090	41089980	+
gene:GLYMA_03G202600	3	41096815	41098409	+
gene:GLYMA_03G202700	3	41107724	41128005	+
