gene1	gene2	ks	chrom	collinear
KRH64944	KRH64945	0.2663	3	True
KRH64944	KRH64948	0.3666	3	True
KRH64945	KRH64948	0.361	3	True
KRH64953	KRH64954	2.8291	3	True
KRH64960	KRH64970	3.8268	3	True
KRH64964	KRH64966	0.0975	3	True
KRH64972	KRH64973	1.6971	3	True
KRH65051	KRH65052	0.3291	3	True
KRH65053	KRH65055	2.1233	3	True
KRH65053	KRH65056	0.7872	3	True
KRH65053	KRH65057	0.0334	3	True
KRH65053	KRH65058	0.0396	3	True
KRH65055	KRH65056	2.0846	3	True
KRH65055	KRH65057	2.9158	3	True
KRH65055	KRH65058	2.5784	3	True
KRH65056	KRH65057	0.7687	3	True
KRH65056	KRH65058	0.7886	3	True
KRH65057	KRH65058	0.0073	3	True
KRH65076	KRH65077	0.3861	3	True
KRH65076	KRH65085	0.3861	3	True
KRH65076	KRH65086	2.3739	3	True
KRH65077	KRH65085	0.0063	3	True
KRH65077	KRH65086	1.4112	3	True
KRH65085	KRH65086	1.4308	3	True
KRH65078	KRH65079	0.7589	3	True
KRH65080	KRH65084	0.0832	3	True
KRH65081	KRH65083	0.0727	3	True
KRH65090	KRH65092	0.3065	3	True
KRH65090	KRH65106	1.3132	3	True
KRH65090	KRH65107	4.0567	3	True
KRH65092	KRH65106	2.2419	3	True
KRH65092	KRH65107	2.0254	3	True
KRH65106	KRH65107	3.0168	3	True
KRH65096	KRH65098	0.1129	3	True
KRH65104	KRH65105	3.3552	3	True
KRH65109	KRH65111	0.3676	3	True
KRH65113	KRH65114	2.3384	3	True
KRH65113	KRH65115	1.6142	3	True
KRH65114	KRH65115	1.2607	3	True
KRH65117	KRH65120	4.1747	3	True
KRH65133	KRH65134	1.3037	3	True
KRH65133	KRH65135	1.5608	3	True
KRH65133	KRH65136	1.8189	3	True
KRH65133	KRH65137	1.9611	3	True
KRH65133	KRH65138	2.1149	3	True
KRH65133	KRH65139	2.2103	3	True
KRH65134	KRH65135	1.9853	3	True
KRH65134	KRH65136	1.5554	3	True
KRH65134	KRH65137	1.8313	3	True
KRH65134	KRH65138	1.9095	3	True
KRH65134	KRH65139	1.5198	3	True
KRH65135	KRH65136	1.8411	3	True
KRH65135	KRH65137	0.3945	3	True
KRH65135	KRH65138	3.4241	3	True
KRH65135	KRH65139	2.2114	3	True
KRH65136	KRH65137	2.5609	3	True
KRH65136	KRH65138	0.2626	3	True
KRH65136	KRH65139	0.8619	3	True
KRH65137	KRH65138	2.0487	3	True
KRH65137	KRH65139	3.6512	3	True
KRH65138	KRH65139	0.8394	3	True
KRH65169	KRH65174	0.0074	3	True
KRH65171	KRH65175	0.0295	3	True
KRH65171	KRH65176	0.028	3	True
KRH65183	KRH65185	3.8106	3	True
KRH65189	KRH65193	1.7305	3	True
KRH65201	KRH65202	1.2305	3	True
KRH65234	KRH65235	2.7087	3	True
KRH65236	KRH65252	3.4383	3	True
KRH65241	KRH65242	0.0411	3	True
KRH65251	KRH65264	4.034	3	True
KRH65254	KRH65255	1.9142	3	True
KRH65275	KRH65276	0.0039	3	True
KRH65275	KRH65277	0.0042	3	True
KRH65275	KRH65278	0.0152	3	True
KRH65275	KRH65281	0.0475	3	True
KRH65275	KRH65282	0.0203	3	True
KRH65275	KRH65283	0.0203	3	True
KRH65275	KRH65285	0.0281	3	True
KRH65276	KRH65278	0.0194	3	True
KRH65276	KRH65281	0.0475	3	True
KRH65276	KRH65282	0.0244	3	True
KRH65276	KRH65283	0.0244	3	True
KRH65276	KRH65285	0.032	3	True
KRH65277	KRH65278	0.0108	3	True
KRH65277	KRH65281	0.0392	3	True
KRH65277	KRH65282	0.0162	3	True
KRH65277	KRH65283	0.0162	3	True
KRH65277	KRH65285	0.0238	3	True
KRH65278	KRH65281	0.0321	3	True
KRH65278	KRH65282	0.0039	3	True
KRH65278	KRH65283	0.0039	3	True
KRH65278	KRH65285	0.0238	3	True
KRH65281	KRH65282	0.0321	3	True
KRH65281	KRH65283	0.0321	3	True
KRH65281	KRH65285	0.0648	3	True
KRH65282	KRH65285	0.0292	3	True
KRH65283	KRH65285	0.0292	3	True
KRH65293	KRH65294	0.3456	3	True
KRH65293	KRH65295	0.3173	3	True
KRH65294	KRH65295	0.1604	3	True
KRH65297	KRH65300	0.159	3	True
KRH65297	KRH65302	0.0061	3	True
KRH65297	KRH65307	0.0706	3	True
KRH65300	KRH65302	0.0931	3	True
KRH65300	KRH65307	0.0393	3	True
KRH65302	KRH65307	0.0773	3	True
KRH65299	KRH65303	0.1215	3	True
KRH65305	KRH65325	3.9899	3	True
KRH65306	KRH65315	1.5647	3	True
KRH65345	KRH65346	0.1629	3	True
KRH65349	KRH65350	2.1793	3	True
KRH65349	KRH65351	2.2862	3	True
KRH65349	KRH65352	2.1731	3	True
KRH65349	KRH65354	2.6247	3	True
KRH65350	KRH65351	0.4537	3	True
KRH65350	KRH65352	0.0136	3	True
KRH65350	KRH65354	0.7605	3	True
KRH65351	KRH65352	0.4428	3	True
KRH65351	KRH65354	0.8485	3	True
KRH65352	KRH65354	0.7694	3	True
KRH65359	KRH65361	0.2163	3	True
KRH65359	KRH65363	0.4502	3	True
KRH65359	KRH65364	0.4337	3	True
KRH65359	KRH65366	0.4246	3	True
KRH65359	KRH65369	0.4665	3	True
KRH65359	KRH65370	0.5216	3	True
KRH65359	KRH65371	0.5494	3	True
KRH65359	KRH65373	0.7898	3	True
KRH65359	KRH65374	0.8755	3	True
KRH65359	KRH65375	0.5845	3	True
KRH65361	KRH65363	0.4088	3	True
KRH65361	KRH65364	0.4222	3	True
KRH65361	KRH65366	0.3769	3	True
KRH65361	KRH65369	0.4065	3	True
KRH65361	KRH65370	0.4936	3	True
KRH65361	KRH65371	0.6059	3	True
KRH65361	KRH65373	0.9989	3	True
KRH65361	KRH65374	3.0047	3	True
KRH65361	KRH65375	0.6042	3	True
KRH65363	KRH65364	0.4772	3	True
KRH65363	KRH65366	0.246	3	True
KRH65363	KRH65369	0.2684	3	True
KRH65363	KRH65370	0.3053	3	True
KRH65363	KRH65371	0.7253	3	True
KRH65363	KRH65373	1.7097	3	True
KRH65363	KRH65374	1.8499	3	True
KRH65363	KRH65375	0.6853	3	True
KRH65364	KRH65366	0.481	3	True
KRH65364	KRH65369	0.4896	3	True
KRH65364	KRH65370	0.4574	3	True
KRH65364	KRH65371	0.5538	3	True
KRH65364	KRH65373	0.7644	3	True
KRH65364	KRH65374	0.9321	3	True
KRH65364	KRH65375	0.6556	3	True
KRH65366	KRH65369	0.0271	3	True
KRH65366	KRH65370	0.1823	3	True
KRH65366	KRH65371	0.7832	3	True
KRH65366	KRH65373	2.0411	3	True
KRH65366	KRH65374	1.0793	3	True
KRH65366	KRH65375	0.6935	3	True
KRH65369	KRH65370	0.1911	3	True
KRH65369	KRH65371	0.8343	3	True
KRH65369	KRH65373	1.2119	3	True
KRH65369	KRH65374	1.1155	3	True
KRH65369	KRH65375	0.7549	3	True
KRH65370	KRH65371	0.8743	3	True
KRH65370	KRH65373	1.2414	3	True
KRH65370	KRH65374	1.002	3	True
KRH65370	KRH65375	0.8531	3	True
KRH65371	KRH65373	0.1167	3	True
KRH65371	KRH65374	0.4821	3	True
KRH65371	KRH65375	0.2521	3	True
KRH65373	KRH65374	2.0498	3	True
KRH65373	KRH65375	0.4767	3	True
KRH65374	KRH65375	0.4944	3	True
KRH65386	KRH65389	3.3395	3	True
KRH65395	KRH65396	0.0304	3	True
KRH65395	KRH65397	0.0524	3	True
KRH65395	KRH65399	0.0437	3	True
KRH65396	KRH65397	0.1513	3	True
KRH65396	KRH65399	0.0208	3	True
KRH65397	KRH65399	0.0839	3	True
KRH65405	KRH65406	0.7939	3	True
KRH65408	KRH65409	3.7949	3	True
KRH65416	KRH65418	0.1689	3	True
KRH65416	KRH65421	0.0712	3	True
KRH65416	KRH65423	0.0548	3	True
KRH65418	KRH65421	0.1355	3	True
KRH65418	KRH65423	0.1339	3	True
KRH65421	KRH65423	0.0554	3	True
KRH65425	KRH65443	3.0849	3	True
KRH65433	KRH65434	1.2834	3	True
KRH65452	KRH65457	0.4714	3	True
KRH65453	KRH65454	0.0641	3	True
KRH65453	KRH65462	0.0719	3	True
KRH65453	KRH65463	0.0692	3	True
KRH65454	KRH65462	0.0663	3	True
KRH65454	KRH65463	0.0572	3	True
KRH65462	KRH65463	0.0625	3	True
KRH65467	KRH65468	0.3245	3	True
KRH65467	KRH65470	0.2929	3	True
KRH65467	KRH65471	0.2985	3	True
KRH65467	KRH65472	0.3166	3	True
KRH65467	KRH65474	0.3033	3	True
KRH65467	KRH65475	0.2947	3	True
KRH65467	KRH65476	0.4025	3	True
KRH65467	KRH65487	1.9342	3	True
KRH65468	KRH65470	0.3065	3	True
KRH65468	KRH65471	0.322	3	True
KRH65468	KRH65472	0.3752	3	True
KRH65468	KRH65474	0.3424	3	True
KRH65468	KRH65475	0.2956	3	True
KRH65468	KRH65476	0.5879	3	True
KRH65468	KRH65487	3.5724	3	True
KRH65470	KRH65471	0.0552	3	True
KRH65470	KRH65472	0.059	3	True
KRH65470	KRH65474	0.053	3	True
KRH65470	KRH65475	0.2951	3	True
KRH65470	KRH65476	0.4716	3	True
KRH65470	KRH65487	2.4405	3	True
KRH65471	KRH65472	0.0375	3	True
KRH65471	KRH65474	0.0591	3	True
KRH65471	KRH65475	0.2943	3	True
KRH65471	KRH65476	0.4536	3	True
KRH65471	KRH65487	2.6219	3	True
KRH65472	KRH65474	0.0428	3	True
KRH65472	KRH65475	0.3184	3	True
KRH65472	KRH65476	0.4236	3	True
KRH65472	KRH65487	3.5272	3	True
KRH65474	KRH65475	0.2886	3	True
KRH65474	KRH65476	0.4391	3	True
KRH65474	KRH65487	3.5705	3	True
KRH65475	KRH65476	0.4144	3	True
KRH65475	KRH65487	3.5815	3	True
KRH65476	KRH65487	3.5794	3	True
KRH65477	KRH65479	0.1583	3	True
KRH65477	KRH65480	0.2197	3	True
KRH65477	KRH65481	0.0959	3	True
KRH65477	KRH65483	0.0633	3	True
KRH65477	KRH65486	0.0664	3	True
KRH65479	KRH65480	0.1013	3	True
KRH65479	KRH65481	0.1668	3	True
KRH65479	KRH65483	0.0698	3	True
KRH65479	KRH65486	1.6725	3	True
KRH65480	KRH65481	0.1852	3	True
KRH65480	KRH65483	0.1781	3	True
KRH65480	KRH65486	2.6501	3	True
KRH65481	KRH65483	0.0846	3	True
KRH65481	KRH65486	0.075	3	True
KRH65483	KRH65486	0.0474	3	True
KRH65488	KRH65489	0.5938	3	True
KRH65491	KRH65492	1.9168	3	True
KRH65491	KRH65494	1.5984	3	True
KRH65491	KRH65495	1.9461	3	True
KRH65492	KRH65494	0.4027	3	True
KRH65492	KRH65495	0.1107	3	True
KRH65494	KRH65495	0.5551	3	True
KRH65504	KRH65505	0.6678	3	True
KRH65518	KRH65522	0.5035	3	True
KRH65520	KRH65521	0.1032	3	True
KRH65523	KRH65524	0.3322	3	True
KRH65531	KRH65534	0.1327	3	True
KRH65531	KRH65538	0.0069	3	True
KRH65531	KRH65539	0.0322	3	True
KRH65531	KRH65542	0.1155	3	True
KRH65531	KRH65544	0.0273	3	True
KRH65534	KRH65538	0.1322	3	True
KRH65534	KRH65539	0.1449	3	True
KRH65534	KRH65542	0.1133	3	True
KRH65534	KRH65544	0.1315	3	True
KRH65538	KRH65539	0.0423	3	True
KRH65538	KRH65542	0.1302	3	True
KRH65538	KRH65544	0.0473	3	True
KRH65539	KRH65542	0.1338	3	True
KRH65539	KRH65544	0.0442	3	True
KRH65542	KRH65544	0.1394	3	True
KRH65532	KRH65534	0.119	3	True
KRH65532	KRH65538	0.035	3	True
KRH65532	KRH65539	0.0374	3	True
KRH65532	KRH65542	0.1442	3	True
KRH65532	KRH65544	0.0423	3	True
KRH65534	KRH65538	0.1322	3	True
KRH65534	KRH65539	0.1449	3	True
KRH65534	KRH65542	0.1133	3	True
KRH65534	KRH65544	0.1315	3	True
KRH65538	KRH65539	0.0423	3	True
KRH65538	KRH65542	0.1302	3	True
KRH65538	KRH65544	0.0473	3	True
KRH65539	KRH65542	0.1338	3	True
KRH65539	KRH65544	0.0442	3	True
KRH65542	KRH65544	0.1394	3	True
KRH65533	KRH65540	0.0723	3	True
KRH65533	KRH65545	0.0082	3	True
KRH65540	KRH65545	0.0853	3	True
KRH65547	KRH65548	2.6019	3	True
KRH65547	KRH65549	1.3446	3	True
KRH65547	KRH65553	2.2477	3	True
KRH65547	KRH65560	1.243	3	True
KRH65547	KRH65562	1.4696	3	True
KRH65547	KRH65564	1.8778	3	True
KRH65548	KRH65549	0.0442	3	True
KRH65548	KRH65553	2.2432	3	True
KRH65548	KRH65560	1.828	3	True
KRH65548	KRH65562	1.0263	3	True
KRH65548	KRH65564	1.5416	3	True
KRH65549	KRH65553	1.062	3	True
KRH65549	KRH65560	0.9656	3	True
KRH65549	KRH65562	0.9174	3	True
KRH65549	KRH65564	1.1334	3	True
KRH65553	KRH65560	0.8204	3	True
KRH65553	KRH65562	2.0771	3	True
KRH65553	KRH65564	1.5494	3	True
KRH65560	KRH65562	1.6188	3	True
KRH65560	KRH65564	1.8975	3	True
KRH65562	KRH65564	1.2117	3	True
KRH65554	KRH65557	0.1423	3	True
KRH65554	KRH65561	0.3502	3	True
KRH65554	KRH65572	0.1685	3	True
KRH65554	KRH65573	0.1874	3	True
KRH65557	KRH65561	0.4277	3	True
KRH65557	KRH65572	0.1246	3	True
KRH65557	KRH65573	2.6264	3	True
KRH65561	KRH65572	0.4798	3	True
KRH65561	KRH65573	0.327	3	True
KRH65572	KRH65573	2.8798	3	True
KRH65556	KRH65575	3.2686	3	True
KRH65566	KRH65567	1.8806	3	True
KRH65580	KRH65592	3.8282	3	True
KRH65580	KRH65593	2.408	3	True
KRH65580	KRH65594	4.4716	3	True
KRH65592	KRH65593	0.1418	3	True
KRH65592	KRH65594	0.1176	3	True
KRH65593	KRH65594	0.1478	3	True
KRH65585	KRH65586	1.1096	3	True
KRH65585	KRH65588	0.8145	3	True
KRH65585	KRH65590	0.9062	3	True
KRH65585	KRH65596	0.42	3	True
KRH65585	KRH65598	0.6048	3	True
KRH65585	KRH65599	0.6292	3	True
KRH65585	KRH65600	3.5798	3	True
KRH65585	KRH65601	3.3187	3	True
KRH65585	KRH65602	2.5927	3	True
KRH65585	KRH65603	1.2245	3	True
KRH65586	KRH65588	0.7082	3	True
KRH65586	KRH65590	0.122	3	True
KRH65586	KRH65596	0.647	3	True
KRH65586	KRH65598	0.8778	3	True
KRH65586	KRH65599	0.8469	3	True
KRH65586	KRH65600	0.8027	3	True
KRH65586	KRH65601	2.3351	3	True
KRH65586	KRH65602	3.5353	3	True
KRH65586	KRH65603	0.7102	3	True
KRH65586	KRH65605	0.6714	3	True
KRH65588	KRH65590	0.7704	3	True
KRH65588	KRH65596	0.4557	3	True
KRH65588	KRH65598	0.0555	3	True
KRH65588	KRH65599	0.0408	3	True
KRH65588	KRH65600	0.0697	3	True
KRH65588	KRH65601	0.0156	3	True
KRH65588	KRH65602	0.0256	3	True
KRH65588	KRH65603	0.0566	3	True
KRH65588	KRH65605	0.7225	3	True
KRH65590	KRH65596	0.6938	3	True
KRH65590	KRH65598	1.1545	3	True
KRH65590	KRH65599	0.8402	3	True
KRH65590	KRH65600	1.6566	3	True
KRH65590	KRH65601	1.1188	3	True
KRH65590	KRH65602	1.1609	3	True
KRH65590	KRH65603	0.8743	3	True
KRH65590	KRH65605	0.6505	3	True
KRH65596	KRH65598	0.5031	3	True
KRH65596	KRH65599	0.4596	3	True
KRH65596	KRH65600	0.4363	3	True
KRH65596	KRH65601	0.4382	3	True
KRH65596	KRH65602	0.3783	3	True
KRH65596	KRH65603	0.4348	3	True
KRH65596	KRH65605	0.6842	3	True
KRH65598	KRH65599	1.9708	3	True
KRH65598	KRH65600	3.4489	3	True
KRH65598	KRH65601	3.9953	3	True
KRH65598	KRH65602	3.4406	3	True
KRH65598	KRH65603	3.613	3	True
KRH65598	KRH65605	0.9537	3	True
KRH65599	KRH65600	3.3375	3	True
KRH65599	KRH65601	2.7464	3	True
KRH65599	KRH65602	3.2473	3	True
KRH65599	KRH65603	0.0439	3	True
KRH65599	KRH65605	0.7035	3	True
KRH65600	KRH65601	2.9853	3	True
KRH65600	KRH65602	3.2744	3	True
KRH65600	KRH65603	0.35	3	True
KRH65600	KRH65605	0.6079	3	True
KRH65601	KRH65603	3.2442	3	True
KRH65601	KRH65605	3.2752	3	True
KRH65602	KRH65603	3.3325	3	True
KRH65602	KRH65605	3.4267	3	True
KRH65603	KRH65605	0.9799	3	True
KRH65612	KRH65618	4.1593	3	True
KRH65628	KRH65631	1.8714	3	True
KRH65630	KRH65649	1.6559	3	True
KRH65633	KRH65645	3.0961	3	True
KRH65653	KRH65660	0.0168	3	True
KRH65653	KRH65661	0.0799	3	True
KRH65653	KRH65662	0.1416	3	True
KRH65653	KRH65664	0.0591	3	True
KRH65653	KRH65665	0.007	3	True
KRH65653	KRH65666	0.0237	3	True
KRH65653	KRH65670	0.1738	3	True
KRH65653	KRH65672	0.0713	3	True
KRH65660	KRH65661	3.5094	3	True
KRH65660	KRH65662	3.5714	3	True
KRH65660	KRH65664	4.0367	3	True
KRH65660	KRH65665	0.0269	3	True
KRH65660	KRH65666	0.0439	3	True
KRH65660	KRH65670	0.0255	3	True
KRH65660	KRH65672	0.0572	3	True
KRH65661	KRH65662	2.0877	3	True
KRH65661	KRH65664	0.0733	3	True
KRH65661	KRH65665	1.8484	3	True
KRH65661	KRH65666	3.5325	3	True
KRH65661	KRH65670	2.1679	3	True
KRH65661	KRH65672	0.0774	3	True
KRH65662	KRH65664	0.128	3	True
KRH65662	KRH65665	3.4605	3	True
KRH65662	KRH65666	3.4978	3	True
KRH65662	KRH65670	3.5474	3	True
KRH65662	KRH65672	0.2629	3	True
KRH65664	KRH65665	1.8152	3	True
KRH65664	KRH65666	3.9616	3	True
KRH65664	KRH65670	4.0899	3	True
KRH65664	KRH65672	0.0786	3	True
KRH65665	KRH65666	1.5538	3	True
KRH65665	KRH65670	0.1127	3	True
KRH65665	KRH65672	0.0501	3	True
KRH65666	KRH65670	2.5582	3	True
KRH65666	KRH65672	4.1176	3	True
KRH65670	KRH65672	0.2345	3	True
KRH65658	KRH65659	0.3453	3	True
KRH65658	KRH65663	1.0793	3	True
KRH65658	KRH65668	3.1911	3	True
KRH65658	KRH65669	0.3205	3	True
KRH65658	KRH65671	0.3661	3	True
KRH65659	KRH65663	0.8241	3	True
KRH65659	KRH65668	2.7327	3	True
KRH65659	KRH65669	0.252	3	True
KRH65659	KRH65671	0.1016	3	True
KRH65663	KRH65668	3.4118	3	True
KRH65663	KRH65669	0.5689	3	True
KRH65663	KRH65671	0.8925	3	True
KRH65668	KRH65669	3.3682	3	True
KRH65668	KRH65671	0.1633	3	True
KRH65678	KRH65680	0.0599	3	True
KRH65678	KRH65681	3.6038	3	True
KRH65680	KRH65681	3.6531	3	True
KRH65679	KRH65683	0.3095	3	True
KRH65679	KRH65696	0.7711	3	True
KRH65683	KRH65696	0.2549	3	True
KRH65685	KRH65687	0.0989	3	True
KRH65707	KRH65708	0.4352	3	True
KRH65739	KRH65744	0.2119	3	True
KRH65748	KRH65749	4.0143	3	True
KRH65753	KRH65755	1.7029	3	True
KRH65753	KRH65756	3.3247	3	True
KRH65755	KRH65756	0.1243	3	True
KRH65790	KRH65794	0.1496	3	True
KRH65790	KRH65796	0.3008	3	True
KRH65790	KRH65798	0.0185	3	True
KRH65790	KRH65799	0.1605	3	True
KRH65794	KRH65796	0.1549	3	True
KRH65794	KRH65798	0.1942	3	True
KRH65794	KRH65799	0.0298	3	True
KRH65796	KRH65798	0.6256	3	True
KRH65798	KRH65799	3.0027	3	True
KRH65791	KRH65793	0.0219	3	True
KRH65791	KRH65795	0.0111	3	True
KRH65791	KRH65797	0.0131	3	True
KRH65791	KRH65802	0.0125	3	True
KRH65791	KRH65806	0.0371	3	True
KRH65791	KRH65808	0.0059	3	True
KRH65793	KRH65795	0.0211	3	True
KRH65793	KRH65797	0.0289	3	True
KRH65793	KRH65802	0.0655	3	True
KRH65793	KRH65806	0.1024	3	True
KRH65793	KRH65808	0.071	3	True
KRH65795	KRH65802	0.0238	3	True
KRH65795	KRH65806	0.049	3	True
KRH65795	KRH65808	0.0177	3	True
KRH65797	KRH65802	0.0265	3	True
KRH65797	KRH65806	0.0511	3	True
KRH65797	KRH65808	0.0186	3	True
KRH65802	KRH65806	0.046	3	True
KRH65802	KRH65808	0.0738	3	True
KRH65806	KRH65808	0.0358	3	True
KRH65800	KRH65802	0.3078	3	True
KRH65800	KRH65806	0.274	3	True
KRH65800	KRH65808	0.2621	3	True
KRH65802	KRH65806	0.046	3	True
KRH65802	KRH65808	0.0738	3	True
KRH65806	KRH65808	0.0358	3	True
KRH65815	KRH65819	0.221	3	True
KRH65854	KRH65857	1.6048	3	True
KRH65854	KRH65858	1.1992	3	True
KRH65857	KRH65858	0.1877	3	True
KRH65882	KRH65883	3.8135	3	True
KRH65884	KRH65893	0.1626	3	True
KRH65945	KRH65946	0.0077	3	True
KRH65974	KRH65978	0.8447	3	True
KRH65990	KRH65991	0.4521	3	True
KRH65990	KRH65998	2.9797	3	True
KRH65991	KRH65998	2.3344	3	True
KRH65997	KRH65999	0.4143	3	True
KRH66023	KRH66026	0.2212	3	True
KRH66092	KRH66098	3.9265	3	True
KRH66110	KRH66127	3.3473	3	True
KRH66110	KRH66128	4.2802	3	True
KRH66127	KRH66128	3.5437	3	True
KRH66124	KRH66126	0.2572	3	True
KRH66131	KRH66136	0.2051	3	True
KRH66149	KRH66151	3.3112	3	True
KRH66166	KRH66170	0.3124	3	True
KRH66166	KRH66171	0.5544	3	True
KRH66166	KRH66172	0.3062	3	True
KRH66166	KRH66174	0.3223	3	True
KRH66166	KRH66178	0.3059	3	True
KRH66170	KRH66171	0.1532	3	True
KRH66170	KRH66172	0.0866	3	True
KRH66170	KRH66174	0.3865	3	True
KRH66170	KRH66178	0.2568	3	True
KRH66171	KRH66172	3.7053	3	True
KRH66171	KRH66174	0.7313	3	True
KRH66171	KRH66178	0.4845	3	True
KRH66172	KRH66174	0.5446	3	True
KRH66172	KRH66178	0.4247	3	True
KRH66174	KRH66178	0.3082	3	True
KRH66206	KRH66207	0.8127	3	True
KRH66206	KRH66208	1.7033	3	True
KRH66206	KRH66209	0.0019	3	True
KRH66206	KRH66210	0.9013	3	True
KRH66207	KRH66209	0.8168	3	True
KRH66207	KRH66210	0.026	3	True
KRH66208	KRH66209	1.6707	3	True
KRH66208	KRH66210	3.3191	3	True
KRH66209	KRH66210	0.9049	3	True
KRH66233	KRH66234	0.9429	3	True
KRH66233	KRH66246	2.7892	3	True
KRH66234	KRH66246	1.644	3	True
KRH66252	KRH66254	0.8129	3	True
KRH66253	KRH66263	3.8191	3	True
KRH66257	KRH66262	2.0462	3	True
KRH66267	KRH66286	1.362	3	True
KRH66268	KRH66286	1.7515	3	True
KRH66273	KRH66276	0.0047	3	True
KRH66274	KRH66275	0.1427	3	True
KRH66274	KRH66277	0.0028	3	True
KRH66274	KRH66278	0.0714	3	True
KRH66275	KRH66277	0.1455	3	True
KRH66275	KRH66278	0.1536	3	True
KRH66277	KRH66278	0.073	3	True
KRH66279	KRH66285	4.1322	3	True
KRH66280	KRH66282	0.3842	3	True
KRH66304	KRH66309	2.8347	3	True
KRH66305	KRH66320	4.1429	3	True
KRH66306	KRH66318	0.4617	3	True
KRH66306	KRH66319	0.6278	3	True
KRH66306	KRH66321	0.5299	3	True
KRH66306	KRH66322	0.5183	3	True
KRH66306	KRH66323	1.6796	3	True
KRH66318	KRH66319	0.5332	3	True
KRH66318	KRH66321	0.4724	3	True
KRH66318	KRH66322	0.4576	3	True
KRH66318	KRH66323	1.5886	3	True
KRH66319	KRH66321	0.2563	3	True
KRH66319	KRH66322	0.4052	3	True
KRH66319	KRH66323	1.5537	3	True
KRH66321	KRH66322	0.3925	3	True
KRH66321	KRH66323	2.011	3	True
KRH66322	KRH66323	1.5083	3	True
KRH66312	KRH66313	3.6024	3	True
KRH66312	KRH66326	3.5272	3	True
KRH66313	KRH66326	3.7794	3	True
KRH66316	KRH66317	0.2626	3	True
KRH66333	KRH66334	3.6048	3	True
KRH66333	KRH66335	4.117	3	True
KRH66333	KRH66336	4.0771	3	True
KRH66334	KRH66335	3.5347	3	True
KRH66334	KRH66336	3.5718	3	True
KRH66335	KRH66336	4.3217	3	True
KRH66361	KRH66362	0.1419	3	True
KRH66361	KRH66366	1.6006	3	True
KRH66361	KRH66368	0.5061	3	True
KRH66361	KRH66371	0.5386	3	True
KRH66362	KRH66366	1.685	3	True
KRH66362	KRH66368	0.4968	3	True
KRH66362	KRH66371	1.0849	3	True
KRH66366	KRH66368	2.1436	3	True
KRH66366	KRH66371	1.3888	3	True
KRH66368	KRH66371	0.8613	3	True
KRH66394	KRH66398	0.5417	3	True
KRH66394	KRH66399	0.8129	3	True
KRH66394	KRH66400	0.971	3	True
KRH66398	KRH66399	2.957	3	True
KRH66398	KRH66400	1.8184	3	True
KRH66399	KRH66400	2.52	3	True
KRH66402	KRH66404	0.3236	3	True
KRH66402	KRH66405	0.3578	3	True
KRH66404	KRH66405	0.3838	3	True
KRH66407	KRH66425	1.5584	3	True
KRH66419	KRH66435	4.163	3	True
KRH66431	KRH66433	0.9476	3	True
KRH66438	KRH66444	2.121	3	True
KRH66448	KRH66449	0.324	3	True
KRH66466	KRH66468	4.3453	3	True
KRH66499	KRH66500	2.2123	3	True
KRH66499	KRH66508	0.0227	3	True
KRH66500	KRH66508	0.127	3	True
KRH66522	KRH66523	0.4309	3	True
KRH66522	KRH66525	3.2615	3	True
KRH66522	KRH66526	1.3407	3	True
KRH66522	KRH66529	1.8136	3	True
KRH66522	KRH66531	3.1255	3	True
KRH66522	KRH66532	2.0752	3	True
KRH66522	KRH66533	3.4044	3	True
KRH66523	KRH66525	3.1999	3	True
KRH66523	KRH66526	1.5247	3	True
KRH66523	KRH66529	1.8907	3	True
KRH66523	KRH66531	3.167	3	True
KRH66523	KRH66532	3.2767	3	True
KRH66523	KRH66533	2.518	3	True
KRH66525	KRH66526	0.9494	3	True
KRH66525	KRH66529	2.2242	3	True
KRH66525	KRH66531	1.3949	3	True
KRH66525	KRH66532	2.5596	3	True
KRH66525	KRH66533	3.3157	3	True
KRH66526	KRH66529	0.859	3	True
KRH66526	KRH66531	1.3497	3	True
KRH66526	KRH66532	0.685	3	True
KRH66526	KRH66533	3.4477	3	True
KRH66529	KRH66531	1.0062	3	True
KRH66529	KRH66532	1.5698	3	True
KRH66529	KRH66533	3.3394	3	True
KRH66531	KRH66532	1.0791	3	True
KRH66531	KRH66533	3.3792	3	True
KRH66532	KRH66533	1.8334	3	True
KRH66567	KRH66568	0.558	3	True
KRH66567	KRH66570	1.4294	3	True
KRH66567	KRH66571	1.8438	3	True
KRH66567	KRH66572	1.4013	3	True
KRH66567	KRH66574	1.5369	3	True
KRH66568	KRH66570	1.3723	3	True
KRH66568	KRH66571	1.2216	3	True
KRH66568	KRH66572	2.0052	3	True
KRH66568	KRH66574	1.2435	3	True
KRH66570	KRH66571	0.5117	3	True
KRH66570	KRH66572	0.8562	3	True
KRH66570	KRH66574	1.3767	3	True
KRH66571	KRH66572	1.02	3	True
KRH66571	KRH66574	3.3398	3	True
KRH66572	KRH66574	1.7496	3	True
KRH66582	KRH66586	1.3543	3	True
KRH66582	KRH66587	1.4617	3	True
KRH66586	KRH66587	1.5076	3	True
KRH66610	KRH66613	2.396	3	True
KRH66620	KRH66624	0.2054	3	True
KRH66630	KRH66631	3.0214	3	True
KRH66645	KRH66646	2.3588	3	True
KRH66649	KRH66653	0.7421	3	True
KRH66664	KRH66666	0.4419	3	True
